vehicle_id,station_id,vehicle_type,status,rides_since_last_treated,last_treated_date
V014804,792,scooter,available,5,2025-03-05
V014805,792,bicycle,available,7,2025-01-09
V014806,793,electric_bicycle,available,0,2025-03-20
V014807,793,scooter,available,1,2025-01-23
V014808,793,bicycle,available,6,2025-02-07
V014809,793,bicycle,available,1,2025-03-22
V014810,793,electric_bicycle,degraded,9,2025-02-13
V014811,793,electric_bicycle,available,4,2025-03-05
V014812,793,bicycle,degraded,7,2025-03-15
V014813,793,scooter,available,0,2025-03-18
V014814,793,bicycle,available,0,2025-03-01
V014815,793,electric_bicycle,available,3,2025-02-26
V014816,794,electric_bicycle,available,0,2025-03-11
V014817,794,bicycle,available,9,2025-02-27
V014818,794,scooter,available,9,2025-02-10
V014819,794,electric_bicycle,degraded,7,2025-03-30
V014820,794,electric_bicycle,degraded,8,2025-03-28
V014821,794,scooter,degraded,10,2025-02-28
V014822,794,bicycle,available,1,2025-02-25
V014823,794,scooter,available,7,2025-01-08
V014824,794,electric_bicycle,available,3,2025-02-12
V014825,794,electric_bicycle,available,3,2025-01-02
V014826,794,bicycle,available,3,2025-02-16
V014827,794,bicycle,available,5,2025-01-05
V014828,794,electric_bicycle,available,7,2025-02-21
V014829,794,electric_bicycle,available,9,2025-02-10
V014830,794,electric_bicycle,available,5,2025-01-31
V014831,794,scooter,available,5,2025-02-01
V014832,794,bicycle,available,8,2025-01-20
V014833,794,electric_bicycle,available,4,2025-03-10
V014834,794,scooter,degraded,7,2025-01-02
V014835,794,electric_bicycle,available,9,2025-03-15
V014836,794,scooter,available,3,2025-03-17
V014837,794,electric_bicycle,available,9,2025-01-16
V014838,794,scooter,available,6,2025-02-09
V014839,794,electric_bicycle,degraded,9,2025-03-14
V014840,794,bicycle,available,5,2025-01-25
V014841,794,bicycle,degraded,8,2025-03-18
V014842,794,bicycle,available,4,2025-02-16
V014843,795,bicycle,degraded,8,2025-03-25
V014844,795,bicycle,degraded,7,2025-03-29
V014845,795,electric_bicycle,available,4,2025-03-05
V014846,795,scooter,available,0,2025-03-09
V014847,795,electric_bicycle,available,0,2025-03-30
V014848,795,electric_bicycle,degraded,9,2025-03-12
V014849,795,scooter,available,3,2025-01-05
V014850,795,scooter,available,8,2025-02-23
V014851,795,electric_bicycle,available,3,2025-01-17
V014852,795,bicycle,available,2,2025-03-21
V014853,795,scooter,available,0,2025-01-09
V014854,795,bicycle,available,8,2025-01-12
V014855,795,electric_bicycle,available,2,2025-02-16
V014856,795,bicycle,available,8,2025-03-28
V014857,796,electric_bicycle,available,5,2025-03-08
V014858,796,scooter,available,2,2025-02-26
V014859,796,scooter,available,4,2025-01-23
V014860,796,bicycle,degraded,8,2025-03-14
V014861,796,scooter,available,0,2025-03-27
V014862,796,bicycle,available,4,2025-03-07
V014863,796,bicycle,available,2,2025-01-13
V014864,796,electric_bicycle,available,7,2025-03-20
V014865,796,scooter,degraded,7,2025-02-06
V014866,796,scooter,degraded,7,2025-01-26
V014867,796,bicycle,available,10,2025-02-13
V014868,796,bicycle,available,7,2025-01-21
V014869,797,electric_bicycle,available,9,2025-01-21
V014870,797,scooter,available,9,2025-03-16
V014871,797,bicycle,available,5,2025-03-22
V014872,797,electric_bicycle,available,3,2025-03-10
V014873,797,scooter,available,7,2025-03-10
V014874,797,bicycle,available,9,2025-03-18
V014875,797,bicycle,available,4,2025-01-05
V014876,797,electric_bicycle,available,6,2025-02-03
V014877,797,bicycle,available,4,2025-01-21
V014878,797,bicycle,available,7,2025-02-23
V014879,797,bicycle,available,8,2025-02-04
V014880,797,scooter,available,9,2025-03-29
V014881,797,bicycle,available,2,2025-02-24
V014882,797,scooter,degraded,7,2025-03-14
V014883,797,electric_bicycle,available,2,2025-01-07
V014884,797,electric_bicycle,available,0,2025-02-23
V014885,797,bicycle,available,8,2025-01-26
V014886,797,electric_bicycle,available,1,2025-02-03
V014887,797,bicycle,available,6,2025-01-03
V014888,797,bicycle,available,6,2025-02-18
V014889,797,scooter,available,3,2025-02-12
V014890,797,bicycle,available,1,2025-04-01
V014891,797,scooter,available,1,2025-02-04
V014892,797,bicycle,available,4,2025-02-18
V014893,797,electric_bicycle,available,4,2025-03-10
V014894,797,bicycle,available,6,2025-03-14
V014895,797,electric_bicycle,available,5,2025-01-09
V014896,797,bicycle,available,3,2025-02-26
V014897,797,scooter,available,3,2025-02-24
V014898,797,bicycle,available,6,2025-03-24
V014899,797,bicycle,available,9,2025-01-05
V014900,797,electric_bicycle,available,5,2025-03-04
V014901,798,scooter,degraded,8,2025-02-09
V014902,798,electric_bicycle,available,7,2025-03-26
V014903,798,bicycle,available,5,2025-02-18
V014904,798,bicycle,available,0,2025-03-07
V014905,798,bicycle,available,3,2025-01-02
V014906,798,bicycle,available,6,2025-03-28
V014907,798,electric_bicycle,available,4,2025-02-02
V014908,798,bicycle,degraded,10,2025-02-18
V014909,798,bicycle,available,6,2025-03-16
V014910,798,bicycle,available,9,2025-03-13
V014911,798,bicycle,available,8,2025-03-17
V014912,798,electric_bicycle,available,1,2025-01-12
V014913,798,bicycle,available,5,2025-02-10
V014914,798,bicycle,degraded,10,2025-01-16
V014915,798,bicycle,available,4,2025-02-08
V014916,798,bicycle,available,5,2025-03-19
V014917,798,bicycle,available,0,2025-01-24
V014918,798,electric_bicycle,available,3,2025-02-01
V014919,798,bicycle,available,5,2025-02-18
V014920,798,bicycle,available,4,2025-04-01
V014921,798,electric_bicycle,available,3,2025-02-14
V014922,798,scooter,available,10,2025-01-04
V014923,798,bicycle,available,4,2025-01-05
V014924,798,scooter,available,2,2025-01-08
V014925,798,electric_bicycle,available,3,2025-03-26
V014926,798,scooter,available,3,2025-02-10
V014927,799,scooter,available,2,2025-01-28
V014928,799,electric_bicycle,degraded,8,2025-03-01
V014929,799,electric_bicycle,available,0,2025-01-11
V014930,799,electric_bicycle,available,2,2025-01-22
V014931,799,bicycle,available,0,2025-03-15
V014932,799,scooter,available,6,2025-02-10
V014933,799,scooter,available,0,2025-03-23
V014934,799,bicycle,available,2,2025-03-20
V014935,799,bicycle,degraded,10,2025-02-08
V014936,800,electric_bicycle,degraded,7,2025-03-21
V014937,800,scooter,degraded,9,2025-01-20
V014938,800,scooter,available,9,2025-02-16
V014939,800,electric_bicycle,available,2,2025-03-14
V014940,800,scooter,available,2,2025-02-15
V014941,800,scooter,degraded,7,2025-01-07
V014942,800,electric_bicycle,available,9,2025-02-19
V014943,800,scooter,available,4,2025-02-24
V014944,800,electric_bicycle,available,6,2025-02-04
V014945,800,bicycle,degraded,6,2025-01-31
V014946,800,scooter,degraded,7,2025-02-17
V014947,800,scooter,available,2,2025-03-06
V014948,801,scooter,available,1,2025-01-07
V014949,801,scooter,available,2,2025-01-01
V014950,801,scooter,available,8,2025-03-27
V014951,801,scooter,available,1,2025-01-08
V014952,801,bicycle,available,3,2025-03-13
V014953,801,electric_bicycle,available,4,2025-03-26
V014954,801,scooter,available,6,2025-02-15
V014955,802,bicycle,available,4,2025-02-11
V014956,802,electric_bicycle,degraded,7,2025-01-31
V014957,802,electric_bicycle,available,5,2025-01-29
V014958,802,scooter,available,2,2025-03-29
V014959,802,scooter,available,7,2025-02-25
V014960,802,bicycle,degraded,9,2025-02-05
V014961,802,bicycle,available,5,2025-03-22
V014962,802,bicycle,available,9,2025-03-23
V014963,802,bicycle,degraded,10,2025-02-17
V014964,802,electric_bicycle,available,4,2025-02-02
V014965,802,scooter,available,10,2025-03-10
V014966,802,bicycle,degraded,7,2025-02-07
V014967,802,electric_bicycle,available,6,2025-02-19
V014968,802,scooter,available,5,2025-02-28
V014969,802,electric_bicycle,available,7,2025-03-20
V014970,803,scooter,available,1,2025-01-13
V014971,803,scooter,available,2,2025-01-04
V014972,803,scooter,available,3,2025-03-02
V014973,803,bicycle,available,10,2025-03-25
V014974,803,scooter,degraded,9,2025-01-26
V014975,803,electric_bicycle,available,0,2025-03-20
V014976,803,bicycle,degraded,8,2025-01-12
V014977,803,electric_bicycle,degraded,0,2025-03-05
V014978,803,electric_bicycle,available,10,2025-01-23
V014979,803,bicycle,degraded,0,2025-02-17
V014980,803,bicycle,available,8,2025-02-10
V014981,803,electric_bicycle,available,4,2025-01-27
V014982,803,electric_bicycle,degraded,1,2025-01-09
V014983,803,scooter,available,7,2025-02-08
V014984,803,bicycle,available,0,2025-01-26
V014985,804,scooter,available,8,2025-02-13
V014986,804,electric_bicycle,available,3,2025-03-10
V014987,804,scooter,available,9,2025-01-07
V014988,804,bicycle,available,5,2025-03-19
V014989,804,bicycle,degraded,8,2025-01-01
V014990,804,bicycle,available,3,2025-01-26
V014991,804,bicycle,available,9,2025-01-21
V014992,804,electric_bicycle,available,2,2025-03-29
V014993,804,scooter,available,10,2025-01-16
V014994,804,scooter,available,5,2025-03-23
V014995,804,bicycle,available,1,2025-02-12
V014996,804,electric_bicycle,degraded,7,2025-03-23
V014997,804,scooter,available,1,2025-01-23
V014998,804,electric_bicycle,available,0,2025-03-15
V014999,804,electric_bicycle,available,4,2025-02-06
V015000,804,scooter,available,4,2025-02-05
V015001,804,electric_bicycle,available,6,2025-01-16
V015002,805,bicycle,available,3,2025-02-24
V015003,805,electric_bicycle,available,0,2025-03-15
V015004,805,bicycle,available,1,2025-03-18
V015005,805,electric_bicycle,available,5,2025-01-22
V015006,805,bicycle,available,2,2025-03-26
V015007,805,bicycle,available,1,2025-03-11
V015008,805,bicycle,available,5,2025-01-23
V015009,805,electric_bicycle,available,3,2025-03-16
V015010,805,bicycle,available,6,2025-03-14
V015011,805,scooter,degraded,8,2025-01-05
V015012,805,scooter,degraded,10,2025-01-20
V015013,805,bicycle,available,4,2025-02-03
V015014,805,scooter,available,1,2025-02-04
V015015,805,scooter,available,4,2025-01-02
V015016,805,scooter,available,10,2025-01-24
V015017,805,bicycle,available,0,2025-02-16
V015018,806,scooter,available,2,2025-03-15
V015019,806,electric_bicycle,available,8,2025-03-05
V015020,806,bicycle,available,2,2025-03-08
V015021,806,electric_bicycle,available,0,2025-03-04
V015022,806,bicycle,degraded,8,2025-03-17
V015023,806,scooter,available,5,2025-02-20
V015024,806,electric_bicycle,degraded,2,2025-02-21
V015025,806,electric_bicycle,available,10,2025-02-12
V015026,806,electric_bicycle,degraded,8,2025-03-11
V015027,806,electric_bicycle,available,4,2025-01-12
V015028,806,electric_bicycle,available,0,2025-03-01
V015029,806,electric_bicycle,available,6,2025-03-14
V015030,806,electric_bicycle,available,8,2025-02-05
V015031,806,electric_bicycle,available,2,2025-02-15
V015032,806,electric_bicycle,available,7,2025-01-27
V015033,806,bicycle,available,4,2025-02-18
V015034,806,bicycle,degraded,9,2025-03-06
V015035,806,electric_bicycle,available,6,2025-03-03
V015036,806,bicycle,available,2,2025-02-03
V015037,806,scooter,available,7,2025-02-21
V015038,806,electric_bicycle,degraded,10,2025-02-10
V015039,806,scooter,degraded,9,2025-01-06
V015040,806,bicycle,available,4,2025-03-15
V015041,807,electric_bicycle,available,3,2025-01-19
V015042,807,electric_bicycle,available,5,2025-01-27
V015043,807,electric_bicycle,available,3,2025-02-13
V015044,807,electric_bicycle,available,8,2025-03-19
V015045,807,scooter,available,2,2025-01-11
V015046,807,electric_bicycle,available,7,2025-02-12
V015047,807,bicycle,available,0,2025-03-20
V015048,807,scooter,available,5,2025-01-18
V015049,807,scooter,degraded,10,2025-03-20
V015050,807,bicycle,degraded,10,2025-02-12
V015051,807,electric_bicycle,degraded,10,2025-02-22
V015052,807,electric_bicycle,available,7,2025-01-22
V015053,807,bicycle,available,0,2025-01-17
V015054,807,scooter,available,6,2025-02-19
V015055,807,scooter,available,3,2025-02-26
V015056,807,bicycle,available,6,2025-01-18
V015057,807,scooter,degraded,10,2025-03-31
V015058,807,bicycle,available,10,2025-01-24
V015059,807,bicycle,available,2,2025-01-18
V015060,807,scooter,available,10,2025-01-24
V015061,807,scooter,available,6,2025-03-19
V015062,807,bicycle,available,5,2025-01-14
V015063,807,bicycle,degraded,10,2025-03-25
V015064,808,scooter,available,1,2025-01-21
V015065,808,bicycle,degraded,9,2025-01-25
V015066,808,electric_bicycle,available,6,2025-01-29
V015067,808,scooter,available,3,2025-03-19
V015068,808,scooter,available,2,2025-03-15
V015069,808,scooter,available,1,2025-02-15
V015070,808,electric_bicycle,available,10,2025-02-23
V015071,808,scooter,degraded,10,2025-01-08
V015072,808,scooter,available,2,2025-03-28
V015073,808,bicycle,available,10,2025-02-26
V015074,808,bicycle,available,10,2025-01-21
V015075,809,bicycle,available,10,2025-03-07
V015076,809,bicycle,available,0,2025-03-25
V015077,809,electric_bicycle,available,5,2025-02-03
V015078,809,electric_bicycle,degraded,9,2025-03-04
V015079,809,electric_bicycle,available,8,2025-01-25
V015080,809,electric_bicycle,available,7,2025-03-25
V015081,809,electric_bicycle,degraded,9,2025-02-04
V015082,809,electric_bicycle,degraded,7,2025-02-09
V015083,809,scooter,available,10,2025-01-19
V015084,809,scooter,available,6,2025-03-25
V015085,809,bicycle,available,5,2025-03-09
V015086,809,scooter,available,4,2025-03-04
V015087,809,bicycle,available,7,2025-02-06
V015088,809,electric_bicycle,available,10,2025-01-02
V015089,809,electric_bicycle,available,1,2025-03-25
V015090,809,bicycle,available,0,2025-01-16
V015091,809,electric_bicycle,available,8,2025-01-02
V015092,809,scooter,available,4,2025-02-13
V015093,809,electric_bicycle,available,2,2025-01-04
V015094,810,electric_bicycle,available,3,2025-03-01
V015095,810,scooter,available,2,2025-01-05
V015096,810,bicycle,degraded,3,2025-03-18
V015097,810,scooter,available,4,2025-03-04
V015098,810,scooter,available,8,2025-01-26
V015099,810,bicycle,available,0,2025-01-31
V015100,810,bicycle,degraded,8,2025-03-19
V015101,810,electric_bicycle,degraded,9,2025-02-02
V015102,810,bicycle,available,7,2025-01-03
V015103,810,electric_bicycle,available,6,2025-01-27
V015104,810,bicycle,available,10,2025-03-16
V015105,810,bicycle,available,9,2025-01-18
V015106,810,bicycle,degraded,0,2025-02-25
V015107,810,electric_bicycle,available,0,2025-01-09
V015108,810,bicycle,available,3,2025-03-07
V015109,810,electric_bicycle,available,0,2025-03-19
V015110,810,electric_bicycle,available,10,2025-03-30
V015111,810,electric_bicycle,degraded,7,2025-03-03
V015112,810,bicycle,available,0,2025-01-17
V015113,810,electric_bicycle,available,5,2025-02-02
V015114,811,bicycle,degraded,9,2025-02-09
V015115,811,electric_bicycle,available,5,2025-01-13
V015116,811,scooter,available,0,2025-03-29
V015117,811,scooter,available,5,2025-01-07
V015118,811,bicycle,degraded,7,2025-03-14
V015119,811,scooter,available,1,2025-04-01
V015120,811,scooter,available,9,2025-01-27
V015121,811,electric_bicycle,available,9,2025-03-24
V015122,811,scooter,available,0,2025-02-06
V015123,811,electric_bicycle,available,10,2025-03-28
V015124,812,electric_bicycle,available,6,2025-01-24
V015125,812,bicycle,degraded,8,2025-01-09
V015126,812,bicycle,available,0,2025-01-04
V015127,812,electric_bicycle,available,4,2025-03-12
V015128,812,electric_bicycle,degraded,2,2025-02-24
V015129,812,scooter,available,0,2025-03-09
V015130,812,electric_bicycle,available,0,2025-01-12
V015131,812,electric_bicycle,available,8,2025-03-28
V015132,812,electric_bicycle,available,6,2025-02-22
V015133,812,scooter,available,3,2025-01-11
V015134,812,bicycle,available,0,2025-02-10
V015135,812,scooter,available,0,2025-03-06
V015136,812,scooter,available,6,2025-02-04
V015137,812,scooter,degraded,10,2025-02-14
V015138,812,bicycle,available,8,2025-01-31
V015139,812,scooter,available,10,2025-03-01
V015140,812,electric_bicycle,available,1,2025-03-07
V015141,812,electric_bicycle,available,7,2025-01-04
V015142,812,electric_bicycle,available,9,2025-01-05
V015143,812,scooter,available,5,2025-03-11
V015144,812,electric_bicycle,available,6,2025-02-12
V015145,812,electric_bicycle,available,7,2025-03-09
V015146,812,bicycle,available,6,2025-03-30
V015147,812,electric_bicycle,degraded,7,2025-01-15
V015148,812,scooter,available,6,2025-01-09
V015149,812,electric_bicycle,degraded,8,2025-03-13
V015150,812,bicycle,available,0,2025-01-23
V015151,813,electric_bicycle,available,6,2025-01-31
V015152,813,scooter,available,4,2025-01-08
V015153,813,scooter,available,3,2025-02-03
V015154,813,bicycle,available,8,2025-03-13
V015155,813,scooter,available,2,2025-01-13
V015156,813,bicycle,available,2,2025-02-09
V015157,813,scooter,degraded,8,2025-02-16
V015158,813,bicycle,available,9,2025-03-20
V015159,813,scooter,available,3,2025-01-08
V015160,813,bicycle,available,3,2025-02-11
V015161,813,electric_bicycle,available,3,2025-02-25
V015162,813,scooter,available,4,2025-03-11
V015163,813,scooter,available,2,2025-02-27
V015164,813,electric_bicycle,available,4,2025-03-16
V015165,813,bicycle,available,7,2025-01-20
V015166,813,scooter,available,1,2025-02-15
V015167,813,electric_bicycle,available,2,2025-03-23
V015168,813,scooter,degraded,8,2025-03-27
V015169,813,scooter,available,8,2025-02-20
V015170,813,scooter,degraded,6,2025-01-31
V015171,813,bicycle,degraded,10,2025-03-29
V015172,813,electric_bicycle,available,0,2025-03-16
V015173,813,electric_bicycle,available,5,2025-03-21
V015174,813,bicycle,available,5,2025-03-21
V015175,813,scooter,available,7,2025-02-22
V015176,813,electric_bicycle,degraded,9,2025-02-05
